kepid,label,pl_orbper
10095512,false_positive,3.008602107
8423903,false_positive,12.4964346
8378634,false_positive,3.629442796
10232123,false_positive,1.343767797
10616571,false_positive,23.6731242
7455553,false_positive,3.258249472
3656322,false_positive,1.831829703
11519134,false_positive,58.5850357
5698524,false_positive,228.196872
4449752,false_positive,290.438547
6209798,false_positive,1.205412526
9874581,false_positive,473.56314
9388557,false_positive,209.941369
7885518,false_positive,1.72933255
7280953,false_positive,0.56680208
6383595,false_positive,24.9097436
3852476,false_positive,111.741576
6778289,false_positive,30.130130001
12353720,false_positive,1.953285321
6042031,false_positive,0.537110149
10341913,false_positive,0.933749106
10228942,false_positive,21.025447023
6113752,false_positive,406.45737
6428602,false_positive,59.742966
3341760,false_positive,0.523493764
12367464,false_positive,1.853209359
5895083,false_positive,2.25161215
10341777,false_positive,0.933746709
5385469,false_positive,12.422524
5535890,false_positive,3.255189932
9048145,false_positive,8.667826242
8149484,false_positive,1.489457454
7622486,false_positive,40.24649897
5211470,false_positive,2.404293523
5347784,false_positive,9.58405667
4730442,false_positive,1.71051215
7618364,false_positive,1.302061421
5185765,false_positive,46.9434911
2441728,false_positive,0.856895349
3866536,false_positive,7.65270746
7877820,false_positive,9.449438672
10935310,false_positive,4.128795314
3248332,false_positive,7.363572395
10002261,false_positive,12.713794177
9965691,false_positive,15.68434493
9306677,false_positive,532.9307
8429450,false_positive,1.352576807
4664743,false_positive,1.27839331
3558981,false_positive,2.98786272
3342463,false_positive,34.10787519
5897826,false_positive,33.80364366
2452450,false_positive,8.0970583
4863260,false_positive,0.987069622
9962731,false_positive,385.39743
9180282,false_positive,2.79123954
2720354,false_positive,2.821328194
9826551,false_positive,7.19680984
7592339,false_positive,229.948531
2998124,false_positive,28.597880332
7137725,false_positive,2.253551793
3245638,false_positive,232.822285
11553706,false_positive,3.719809197
9850957,false_positive,8.48031302
10518725,false_positive,19.5148412
5735878,false_positive,16.832079803
10068024,false_positive,2.023126394
11453930,false_positive,0.687739345
3742855,false_positive,6.397185875
10686909,false_positive,2.61854596
5991070,false_positive,0.94102954
4681152,false_positive,1.83592242
9509207,false_positive,14.199840087
5017058,false_positive,1.161947482
7695445,false_positive,1.74336627
7049486,false_positive,26.718417546
10753394,false_positive,288.678554
6780158,false_positive,2.464160779
7031638,false_positive,1.13353095
10876237,false_positive,1.465943491
7376490,false_positive,5.877122413
4738095,false_positive,309.933134
8058507,false_positive,15.80529628
2449074,false_positive,4.94402197
3749508,false_positive,1.065731229
7045605,false_positive,361.526458
8559796,false_positive,0.619303759
4677282,false_positive,1.572181216
8505674,false_positive,43.169798
10461045,false_positive,385.97241
6277594,false_positive,3.66115536
9971475,false_positive,5.357409918
4159347,false_positive,12.28351275
10601538,false_positive,1.463775066
7516073,false_positive,601.13797
8095110,false_positive,2.1032389
5653795,false_positive,118.314913
6233890,false_positive,2.99540439
5653126,false_positive,38.49536985
9970525,false_positive,30.00908916
8126531,false_positive,513.42784
11251058,false_positive,2.25284817
2568971,false_positive,5.088582739
12353633,false_positive,0.684496369
7900450,false_positive,25.4805211
6146838,false_positive,27.467217305
4484312,false_positive,2.24294107
9851126,false_positive,8.480303653
12506351,false_positive,1.22775877
6290382,false_positive,6.12810722
4141587,false_positive,10.2239787
10491525,false_positive,1.09844642
9899193,false_positive,1.332567821
10263598,false_positive,145.750554
4740676,false_positive,3.454241684
3839294,false_positive,137.665706
5308777,false_positive,0.944598153
2854839,false_positive,1.05569286
6610219,false_positive,11.300987626
10322797,false_positive,1.213742728
7598128,false_positive,44.258173075
6129694,false_positive,241.0122
7886329,false_positive,0.567493852
5768927,false_positive,4.390513938
6613006,false_positive,7.388833611
6805146,false_positive,13.779711352
5181817,false_positive,4.350413063
10296163,false_positive,9.296746368
3241248,false_positive,0.978046982
10275880,false_positive,9.72675447
3449870,false_positive,61.438007
5212220,false_positive,1.08749101
8418129,false_positive,164.57506747
5385667,false_positive,12.4261809
6209637,false_positive,0.73452496
9210828,false_positive,0.82820657
5090803,false_positive,379.65261
8564976,false_positive,152.8255989
4489844,false_positive,0.822314545
10341878,false_positive,0.933753371
12004679,false_positive,2.521245368
8128965,false_positive,7.140373046
3663141,false_positive,2.31894284
8109692,false_positive,117.934158
7750342,false_positive,66.247851
5080346,false_positive,2.31169425
10657664,false_positive,3.273699006
1433531,false_positive,567.71329
8364115,false_positive,7.73590441
4574310,false_positive,1.306220168
6311637,false_positive,1.620813697
9827094,false_positive,241.8591
5385548,false_positive,12.42555055
4678875,false_positive,1.87887673
10491031,false_positive,2.199069234
8589731,false_positive,4.469731089
8823397,false_positive,1.506503686
5738634,false_positive,2.40435335
2574543,false_positive,6.70258007
8504570,false_positive,4.00770453
5090690,false_positive,12.011661094
4058169,false_positive,282.5363563
10646620,false_positive,2.41349123
8590780,false_positive,4.326946311
5310435,false_positive,4.931365987
3732972,false_positive,1.540398683
6523216,false_positive,14.313157391
7811057,false_positive,99.97889
5389540,false_positive,10.26231992
4349442,false_positive,12.720298433
7919867,false_positive,1.60375114
9265521,false_positive,386.62189
5386163,false_positive,12.424995
4281023,false_positive,230.385488
12306808,false_positive,37.878483588
3851130,false_positive,2.69787749
4056579,false_positive,239.179477
5025294,false_positive,5.462689263
7938468,false_positive,7.226944171
7622059,false_positive,10.4032399
6468938,false_positive,7.217010987
10253638,false_positive,7.4539297
6792124,false_positive,0.52880817
1430305,false_positive,359.3259
9474222,false_positive,13.691790011
5894972,false_positive,3.34328534
8288719,false_positive,0.755049082
7124026,false_positive,15.7455586
7199774,false_positive,4.70818628
5475712,false_positive,2.991884392
9881258,false_positive,2.028512246
8097825,false_positive,1.46842648
8255058,false_positive,6.279888981
9025922,false_positive,11.32029599
5513822,false_positive,0.755109271
6806632,false_positive,9.469191607
4772095,false_positive,99.299502
6471230,false_positive,1.752450163
8882847,false_positive,42.2011587
5879448,false_positive,533.47707
2166206,false_positive,8.09695764
11234677,false_positive,1.58742695
4365442,false_positive,1.714410345
5534965,false_positive,243.82122131
11654039,false_positive,436.42852
4768846,false_positive,1.25483232
8301013,false_positive,2.214029545
10383687,false_positive,8.4879444
7768952,false_positive,22.4685309
6068947,false_positive,0.573036404
8440062,false_positive,366.71923
4275328,false_positive,6.150529292
11872139,false_positive,1.75649346
5471675,false_positive,0.962828092
8161830,false_positive,1.10118564
5651829,false_positive,0.772152075
4365461,false_positive,1.714414962
9953736,false_positive,0.50818743
3116302,false_positive,134.96694
8979500,false_positive,113.556471
9049010,false_positive,0.687004402
11189127,false_positive,2.671942657
4069063,false_positive,0.504296702
10601549,false_positive,1.463773705
9357578,false_positive,171.69799
5306383,false_positive,0.842336445
2446113,false_positive,6.71725648
3869825,false_positive,4.800653901
5024252,false_positive,2.15052332
5297298,false_positive,34.193600311
3750350,false_positive,319.30633
10407047,false_positive,0.93374699
11087662,false_positive,264.63654
2720514,false_positive,1.371288853
3836450,false_positive,1.540399732
12835139,false_positive,350.609298
6369845,false_positive,27.6760342
7732285,false_positive,4.39049637
7418173,false_positive,0.780632043
10936786,false_positive,0.569961046
5647638,false_positive,1.21607873
8128247,false_positive,3.57017774
5025234,false_positive,1.77555333
3965879,false_positive,55.00402906
9898364,false_positive,7.132351753
10132552,false_positive,191.528018
7598111,false_positive,132.778041
11875511,false_positive,67.451045
10407054,false_positive,0.933754669
4136659,false_positive,0.913244995
10785538,false_positive,0.522457732
10294608,false_positive,1.854491777
6847018,false_positive,16.66216657
6147573,false_positive,25.836831272
5036538,false_positive,1.061008464
9934274,false_positive,4.99471597
8781480,false_positive,121.0598037
5199978,false_positive,0.550509602
8453191,false_positive,5.776764285
8869680,false_positive,7.03380109
6289897,false_positive,1.55935718
3858926,false_positive,25.95247
5364090,false_positive,354.63284
10023069,false_positive,266.977677
9662475,false_positive,247.372131
8164262,false_positive,87.455958
3337351,false_positive,7.047103499
9162741,false_positive,1.368617188
10155321,false_positive,15.705388
12304202,false_positive,0.66573903
10801249,false_positive,1.67495622
11359305,false_positive,28.487107336
5649833,false_positive,0.597933473
11200767,false_positive,2.489549075
12645761,false_positive,2.709570339
5471792,false_positive,12.4258833
10407020,false_positive,0.933747751
2860594,false_positive,5.499941793
5963222,false_positive,1.217266418
8757910,false_positive,0.655001616
2015013,false_positive,27.8923345
8379547,false_positive,6.042029838
8621026,false_positive,4.059428737
7987086,false_positive,156.51657398
11090561,false_positive,35.8726918
8308070,false_positive,401.5907
11044770,false_positive,15.60865244
7199935,false_positive,0.566795728
3556220,false_positive,0.796722833
5952366,false_positive,22.735911
10735331,false_positive,213.3990406
10519701,false_positive,334.87402
5392871,false_positive,42.3991752
7777818,false_positive,5.78159956
2010152,false_positive,317.74527
6780367,false_positive,175.358905
6442246,false_positive,2.2127498
11250867,false_positive,2.252822538
9790965,false_positive,0.82206761
6525280,false_positive,1.710319812
5542983,false_positive,4.76887671
11392017,false_positive,2.45570369
10847907,false_positive,0.535493486
8524110,false_positive,0.79708975
3339538,false_positive,14.658013949
5112567,false_positive,1.6156052
5026187,false_positive,3.58966681
11495766,false_positive,4.1749166
9774400,false_positive,10.818248422
6185717,false_positive,11.702203927
5115379,false_positive,4.2055797
2860793,false_positive,2.62982665
10464666,false_positive,131.73630485
9418994,false_positive,32.003815635
8581658,false_positive,3.481657589
10125352,false_positive,4.288515468
11193447,false_positive,0.312941621
11463950,false_positive,4.0551242
5471574,false_positive,12.4246697
7970760,false_positive,7.64941291
3337432,false_positive,2.97600846
9851983,false_positive,1.456383399
9535881,false_positive,0.960842633
8009496,false_positive,38.4769457
10232693,false_positive,0.990516282
4847843,false_positive,30.9604688
9282769,false_positive,1.332567005
3230578,false_positive,6.337614357
6934587,false_positive,1.570919281
7198881,false_positive,182.467019
8499922,false_positive,45.680876
8646141,false_positive,168.858303
6137779,false_positive,21.5324915
5725851,false_positive,1.140133012
4587448,false_positive,2.23416013
12470041,false_positive,14.66769462
8677186,false_positive,586.63177
8265990,false_positive,0.77996263
3832716,false_positive,1.141877248
11045383,false_positive,41.16676097
3838004,false_positive,2.344138713
7368103,false_positive,2.182515126
10266860,false_positive,2.17813954
1571511,false_positive,14.022451457
7257373,false_positive,5.233450136
8501062,false_positive,24.40213373
5991936,false_positive,6.09740316
5397905,false_positive,0.618060842
8263752,false_positive,10.99381963
5966660,false_positive,1.906633332
7107561,false_positive,0.812587678
10937609,false_positive,2.570431263
4042088,false_positive,3.22598684
8940700,false_positive,190.60563
7203179,false_positive,2.245738777
5288744,false_positive,333.71634048
10491544,false_positive,22.77194512
6584167,false_positive,0.733724504
8701327,false_positive,4.254417651
7256460,false_positive,251.02304011
2853780,false_positive,589.17968
7601633,false_positive,15.663886949
5121173,false_positive,17.4352218
9030447,false_positive,0.56669006
8195877,false_positive,0.75509861
5105886,false_positive,389.169027
7090867,false_positive,308.255238
3352751,false_positive,3.495457889
5216727,false_positive,0.756511623
9098810,false_positive,8.258181993
11569475,false_positive,1.31723412
7282042,false_positive,0.566803216
11455491,false_positive,6.14281498
6543645,false_positive,1.19550618
7137798,false_positive,2.25353739
12069319,false_positive,231.157554
7138841,false_positive,22.0495604
9838537,false_positive,1.33257715
10356124,false_positive,12.3748247
7017437,false_positive,43.8496474
8671707,false_positive,401.73243
2852941,false_positive,11.57958162
6060580,false_positive,2.313367981
9529856,false_positive,37.482223878
10905641,false_positive,460.77905
5623839,false_positive,80.292171
3348090,false_positive,2.43585046
3852865,false_positive,492.25299
10549924,false_positive,0.715825886
3953212,false_positive,459.23193
11873166,false_positive,0.734426335
9142742,false_positive,372.72688
5964985,false_positive,1.851409163
8299955,false_positive,2.6827683
5193813,false_positive,121.1825045
3851134,false_positive,0.91849333
5783732,false_positive,373.43233
10031885,false_positive,8.58969597
7950775,false_positive,8.966610607
8700506,false_positive,43.797829003
4571004,false_positive,72.563291
8804455,false_positive,2.392630668
5308419,false_positive,1.241483276
8845026,false_positive,66.46746217
6046311,false_positive,0.957476003
3730335,false_positive,0.596087893
8330575,false_positive,0.957079167
4078693,false_positive,2.756536015
11235323,false_positive,19.668404822
8323753,false_positive,6.71425632
8240109,false_positive,2.30118753
5991765,false_positive,9.25801294
6032920,false_positive,10.828825742
6451125,false_positive,72.6549842
5397166,false_positive,1.811966339
11913073,false_positive,3.747838198
11466960,false_positive,0.695954898
11918482,false_positive,0.94754848
3337438,false_positive,2.97606298
10593759,false_positive,3.132604547
7020168,false_positive,203.8406
8397675,false_positive,0.553261874
4839180,false_positive,4.426344495
12691412,false_positive,6.90522317
2582800,false_positive,615.16033
11558217,false_positive,362.85801
10877024,false_positive,0.786483923
9899410,false_positive,1.332545609
4545926,false_positive,2.4826619
4483235,false_positive,1.7609276
10342097,false_positive,0.933735579
11775530,false_positive,12.8177012
8517433,false_positive,0.652956712
6343576,false_positive,6.39903778
5530881,false_positive,5.082523739
8868686,false_positive,4.44709107
5652237,false_positive,4.4645454
11922678,false_positive,3.51295674
11616200,false_positive,1.718649321
9116075,false_positive,24.5002702
2445975,false_positive,3.388887193
9079915,false_positive,0.812678859
8492101,false_positive,4.05943749
7701809,false_positive,30.2111162
2711131,false_positive,2.85889907
10971944,false_positive,496.17566
8377197,false_positive,1.215181097
2708203,false_positive,1.89125855
5477805,false_positive,5.00673576
7281668,false_positive,0.566798545
5716508,false_positive,4.75307877
5095269,false_positive,18.611957253
3428359,false_positive,77.66967809
9665922,false_positive,1.545388842
11357192,false_positive,186.5168116
6699562,false_positive,46.270524872
6197038,false_positive,9.751720174
12356746,false_positive,0.502454299
6363560,false_positive,0.907818056
12071006,false_positive,6.096030635
11044826,false_positive,260.54832
8435232,false_positive,49.5740154
6543674,false_positive,1.195515364
5961350,false_positive,5.262652179
10749128,false_positive,125.0426
4568117,false_positive,0.562563871
10858737,false_positive,0.952378454
5791705,false_positive,614.39054
10139390,false_positive,358.56462
8429014,false_positive,9.72869627
9543302,false_positive,13.0366377
2853889,false_positive,24.1876477
6967278,false_positive,395.07333
2306740,false_positive,10.306982793
8977176,false_positive,0.50948306
5473556,false_positive,11.258825027
7470491,false_positive,0.902222843
3955867,false_positive,33.65766894
11358392,false_positive,0.984971822
7699298,false_positive,1.1578141
6367439,false_positive,3.7789374
9850387,false_positive,1.374249107
2445134,false_positive,8.412008943
9632895,false_positive,27.32204488
10031409,false_positive,2.071939672
6066403,false_positive,1.303861044
10259301,false_positive,244.83274973
7190639,false_positive,98.1020983
2973509,false_positive,6.62761199
2570505,false_positive,1.89129338
7967517,false_positive,0.579516759
3867593,false_positive,73.3377984
5649325,false_positive,195.613824
11804952,false_positive,36.3192885
8560475,false_positive,7.41505161
3231137,false_positive,3.900140077
3836509,false_positive,1.540389045
8953475,false_positive,2.6658312
4736439,false_positive,194.896925
10753734,false_positive,19.40669392
9087071,false_positive,209.238576
6041511,false_positive,0.97705114
9468382,false_positive,11.08260553
11912987,false_positive,3.74786694
10018364,false_positive,105.6327297
7199883,false_positive,0.566799125
12053823,false_positive,28.7850347
6707942,false_positive,9.014220178
9455526,false_positive,60.0546149
7694615,false_positive,0.631106722
5031882,false_positive,1.00960235
6065351,false_positive,14.1166583
5513866,false_positive,0.755111225
12365000,false_positive,1.262742487
9110357,false_positive,0.895277575
11724091,false_positive,1.559090282
3121340,false_positive,0.723947772
6185711,false_positive,11.70219638
11911561,false_positive,8.870415578
6199056,false_positive,1.169010526
5385410,false_positive,12.4250319
7622072,false_positive,6.373454978
5288543,false_positive,3.457078812
9086001,false_positive,256.52387
5385491,false_positive,12.425484
8552498,false_positive,0.530967162
2833632,false_positive,241.647602
9941550,false_positive,476.727302
11135119,false_positive,383.937324
6608090,false_positive,438.81524
3644505,false_positive,119.72007
8652999,false_positive,15.160166
5467124,false_positive,2.84573962
6531801,false_positive,0.515875396
8409588,false_positive,1.360834768
4773155,false_positive,25.706001174
10140843,false_positive,367.19796
4449034,false_positive,38.13853099
7818447,false_positive,0.618952198
9097892,false_positive,1.674690886
10659313,false_positive,15.249335907
10383729,false_positive,0.734548624
9509223,false_positive,14.2005007
9489348,false_positive,3.34465934
5288577,false_positive,1.72853003
3102309,false_positive,4.20253859
5471271,false_positive,12.422216754
3542588,false_positive,3.47143963
7906739,false_positive,7.01476115
7375795,false_positive,19.30112039
7841986,false_positive,10.73370737
7897936,false_positive,363.17077
4950341,false_positive,611.09299
4476423,false_positive,33.8542586
5471770,false_positive,12.426173
5120225,false_positive,1.041619932
11867608,false_positive,227.6258
10733174,false_positive,280.476576
9904059,false_positive,102.9641952
6891366,false_positive,1.752564549
7376982,false_positive,2.31610674
1724513,false_positive,1.975208831
5546277,false_positive,7.50023955
9455322,false_positive,180.890384
5621294,false_positive,0.938905082
5700330,false_positive,53.220416998
4952341,false_positive,1.79683793
3441340,false_positive,0.806277023
8013289,false_positive,10.643110689
8845221,false_positive,5.40346248
9899483,false_positive,1.332561398
3336765,false_positive,1.844857057
8039925,false_positive,20.2594232
1027438,false_positive,110.61576622
6706287,false_positive,1.267693801
8374394,false_positive,185.103836
5021732,false_positive,15.039464523
8218274,false_positive,1.187352427
8257407,false_positive,89.698168533
4932691,false_positive,18.11208877
3865595,false_positive,5.59187448
9029486,false_positive,3.138580493
7449844,false_positive,1.152216965
9118340,false_positive,1.035329922
8908102,false_positive,5.41460536
3440230,false_positive,2.881100027
6364247,false_positive,5.2443332
7663804,false_positive,321.00742
8229048,false_positive,2.739477089
1297263,false_positive,153.521361
7799701,false_positive,386.828262
9240664,false_positive,10.78438513
5201593,false_positive,0.50727675
4570931,false_positive,1.544927524
8444552,false_positive,0.589049151
6628740,false_positive,0.532854237
6448768,false_positive,16.486796364
4281068,false_positive,1.01530474
7289162,false_positive,5.26648126
6795089,false_positive,96.231257
8088354,false_positive,2.897829967
7751133,false_positive,370.91308
10736223,false_positive,1.105094098
11099109,false_positive,115.28415
11673674,false_positive,4.618767792
9974142,false_positive,281.35877
9108085,false_positive,2.17489806
4679314,false_positive,3.84835742
7031732,false_positive,0.566798827
9630640,false_positive,3.661895766
8244947,false_positive,223.52131732
5894825,false_positive,1.36293943
9692128,false_positive,1.480323978
9157908,false_positive,9.41475056
8784288,false_positive,1.827558898
8056651,false_positive,5.5834987
3971315,false_positive,9.892240848
6781535,false_positive,9.12208711
11200773,false_positive,2.489550708
6062298,false_positive,246.12174
6762188,false_positive,7.155547398
3757590,false_positive,135.58607679
9142334,false_positive,502.658
10068919,false_positive,43.56225858
6877673,false_positive,36.75892725
4376629,false_positive,27.6775212
6116035,false_positive,449.57274
12164634,false_positive,89.3313828
9637299,false_positive,1.882438182
5289857,false_positive,26.524553
7377200,false_positive,471.65421
5271803,false_positive,0.5402463
8938628,false_positive,3.431126546
11029877,false_positive,2.069415479
3336845,false_positive,0.996864568
4649305,false_positive,22.65117451
3851193,false_positive,1.341078755
12736658,false_positive,0.855294909
6880123,false_positive,323.972022
5598216,false_positive,373.8716
10405546,false_positive,0.93373718
7033748,false_positive,2.19635512
12012872,false_positive,14.395425
7117710,false_positive,0.56679641
8480642,false_positive,31.59115876
9164788,false_positive,2.66811113
4678919,false_positive,1.87885327
11409698,false_positive,10.26782676
6307063,false_positive,75.378004
10616415,false_positive,1.120646438
5709014,false_positive,287.46579664
7366895,false_positive,289.86046
6690523,false_positive,148.666527
5866099,false_positive,36.97708808
11968490,false_positive,0.539445498
11560397,false_positive,0.527673051
8352016,false_positive,40.0389613
7210749,false_positive,17.5859472
8193315,false_positive,2.62387291
3348285,false_positive,0.803835923
8197767,false_positive,1.247121237
11145726,false_positive,0.619618218
9207508,false_positive,2.015152464
5384802,false_positive,3.041547148
9181402,false_positive,223.31769215
3228740,false_positive,0.730956716
10004772,false_positive,1.391716834
6047853,false_positive,476.39752
9762519,false_positive,7.51514595
6449291,false_positive,5.7768734
8773948,false_positive,33.46947449
11338918,false_positive,588.63759
7255910,false_positive,274.553579
11456839,false_positive,190.783023
6606653,false_positive,2.698021895
4862625,false_positive,20.000242814
6182849,false_positive,6.399107136
9640976,false_positive,2.178150857
7837302,false_positive,23.836808884
3124598,false_positive,7.07162308
12021943,false_positive,6.0962602
11824218,false_positive,15.84131693
7117126,false_positive,0.566717263
11763910,false_positive,0.612888148
10222603,false_positive,112.48226
9222516,false_positive,0.63938062
5356593,false_positive,45.977861823
8524346,false_positive,4.4697452
9912977,false_positive,0.9439372
3734501,false_positive,31.1911468
9119405,false_positive,18.646323091
6206470,false_positive,1.80455062
8821936,false_positive,371.51852
11603298,false_positive,471.39698
9673173,false_positive,21.294733865
7468295,false_positive,456.5734
10551346,false_positive,1.42796645
5686974,false_positive,4.18224416
8630840,false_positive,370.38642
8747009,false_positive,410.11676
10268809,false_positive,24.70932686
10661976,false_positive,0.61566096
4774646,false_positive,0.559517155
4671584,false_positive,2.796661168
6279974,false_positive,0.805259257
8044608,false_positive,106.17593813
6233573,false_positive,0.587470828
8509346,false_positive,6.099032889
5807579,false_positive,17.844323157
8179286,false_positive,11.4132144
5618071,false_positive,88.821421
6545018,false_positive,1.995728294
5894073,false_positive,10.5856758
6680911,false_positive,207.471349
10555375,false_positive,5.80181368
7755741,false_positive,0.874236216
11073238,false_positive,452.40428
5393558,false_positive,10.217121652
10227863,false_positive,5.14072621
10815916,false_positive,1.68207624
7369865,false_positive,42.2625935
12643589,false_positive,44.14599042
3343866,false_positive,0.555973803
6063448,false_positive,76.01811375
5113809,false_positive,1.547426532
10920813,false_positive,53.7406575
4144238,false_positive,22.9138322
5000179,false_positive,3.6329347
9053112,false_positive,1.274840187
11922722,false_positive,3.51289168
7353970,false_positive,198.443477
3836413,false_positive,1.540396094
6056992,false_positive,10.431146765
5602409,false_positive,136.830243
6286155,false_positive,14.5417471
5802470,false_positive,3.79187443
9426071,false_positive,28.714216138
12157983,false_positive,0.577844035
7362534,false_positive,0.566789763
4376644,false_positive,27.677680103
7466863,false_positive,11.9710626
8868364,false_positive,421.42848194
2438070,false_positive,2.442945167
10579570,false_positive,216.10910854
5098444,false_positive,26.94927489
5709906,false_positive,3.39155966
4076952,false_positive,9.761172507
7838639,false_positive,2.113197701
8812360,false_positive,77.395279
8234477,false_positive,4.028671454
11100670,false_positive,20.2340219
10198109,false_positive,17.918743061
11294883,false_positive,427.65334
3858804,false_positive,25.9525478
3241557,false_positive,1.703359172
7841368,false_positive,25.3710555
8618226,false_positive,5.882036054
6516529,false_positive,379.42818
7804128,false_positive,200.35091012
6124941,false_positive,5.670155713
3233043,false_positive,0.379463865
9536048,false_positive,3.71186243
9300285,false_positive,1.012672041
9711751,false_positive,0.855763492
3335813,false_positive,3.711012492
4579598,false_positive,0.866346
10958972,false_positive,331.78248134
6198256,false_positive,3.54828691
2859299,false_positive,0.643703667
4371172,false_positive,73.992267
2972800,false_positive,361.43653
9959765,false_positive,1.33250451
10535897,false_positive,0.93372008
8892910,false_positive,10.810132734
7919653,false_positive,2.105238039
9226339,false_positive,21.4618453
8736245,false_positive,2.534740757
12106929,false_positive,5.93720557
3439096,false_positive,2.97601892
2997455,false_positive,1.129848432
7900695,false_positive,512.11636
9118858,false_positive,392.89275632
10971674,false_positive,2.380862632
5468555,false_positive,539.214259
6289459,false_positive,39.5931053
6631721,false_positive,13.73808249
9639021,false_positive,2.21568076
9541094,false_positive,0.536654028
9655129,false_positive,2.743978797
5130563,false_positive,0.915782856
9852050,false_positive,0.94242156
2141783,false_positive,116.5214317
4864734,false_positive,1.845610523
8293631,false_positive,449.557346
10340212,false_positive,0.93374894
5731312,false_positive,7.946367138
3858943,false_positive,25.9528725
2708172,false_positive,1.89114441
6421188,false_positive,16.434352831
3851194,false_positive,0.918510251
3458919,false_positive,0.892061734
8891278,false_positive,12.718711489
7207081,false_positive,239.25578975
3852258,false_positive,5.7584367
4946584,false_positive,0.907943645
7174617,false_positive,1.608363345
9873759,false_positive,4.99473798
7877818,false_positive,9.44942628
5308666,false_positive,0.784513087
4826439,false_positive,1.237147407
5534702,false_positive,1.025465924
2305372,false_positive,1.40469182
11649292,false_positive,384.558321
9344623,false_positive,14.759477667
12110786,false_positive,1.112207126
9908486,false_positive,36.6092739
9164003,false_positive,149.356804
6464285,false_positive,0.843651274
6752502,false_positive,4.305219002
6342980,false_positive,273.169948
8111919,false_positive,1.664980224
11071207,false_positive,8.04963472
7032568,false_positive,0.566792936
3849155,false_positive,1.168310132
9163674,false_positive,0.773144492
9640985,false_positive,2.178150567
8123170,false_positive,1.03905082
12367310,false_positive,8.627475562
5020044,false_positive,2.119100054
4246343,false_positive,139.54219147
8183911,false_positive,8.30697421
8229361,false_positive,370.46262
8314801,false_positive,37.183276326
9656397,false_positive,204.74104758
7385509,false_positive,1.655467295
6960445,false_positive,5.07437786
10548411,false_positive,107.11003503
6428942,false_positive,534.86668
11913052,false_positive,3.74785307
11038580,false_positive,419.4596
5130369,false_positive,19.97867
8766222,false_positive,5.2972293
4861736,false_positive,6.277827312
8442463,false_positive,361.30991
4157052,false_positive,0.791771167
4946680,false_positive,8.665259912
8308639,false_positive,457.513348
5471141,false_positive,12.4253812
5779606,false_positive,142.20400109
6143819,false_positive,28.1117095
3655332,false_positive,15.06649901
7115671,false_positive,0.566805859
9991621,false_positive,18.9257333
4445630,false_positive,5.627911313
9307966,false_positive,3.37487541
2987433,false_positive,420.92920358
5893123,false_positive,1.125963085
6470521,false_positive,2.08043378
8548427,false_positive,168.84663
4861527,false_positive,25.7054557
9837720,false_positive,353.04037
8381693,false_positive,21.5702917
6721380,false_positive,6.44173995
7695093,false_positive,4.032762189
3859890,false_positive,4.34573349
6048255,false_positive,0.57627248
8192861,false_positive,0.552141897
11496490,false_positive,1.035268597
10989032,false_positive,2.305097141
10031707,false_positive,8.58966893
6069674,false_positive,495.71095
10845188,false_positive,249.36211832
7031942,false_positive,0.566795467
9368524,false_positive,229.86928
7552701,false_positive,1.324247867
6887321,false_positive,1.65746034
6388770,false_positive,21.3419702
4990977,false_positive,2.649026189
4908495,false_positive,1.560158562
4996558,false_positive,3.017155419
7458309,false_positive,0.660629055
8260269,false_positive,6.70995253
10535807,false_positive,1.481655821
7189825,false_positive,574.69029
9540675,false_positive,3.55643514
8445775,false_positive,13.254134073
5962716,false_positive,1.804591904
12013615,false_positive,8.202869679
8036863,false_positive,476.80454
9945280,false_positive,0.651731691
9851845,false_positive,1.08195208
3542928,false_positive,484.172005
10965963,false_positive,6.64024496
11924426,false_positive,64.713168094
11188249,false_positive,2.75505467
3336283,false_positive,0.576441813
12017140,false_positive,22.845241036
1996679,false_positive,145.5624926
7769072,false_positive,0.60886299
4386059,false_positive,2.90060781
9180566,false_positive,51.31346091
12554051,false_positive,365.709623
11868122,false_positive,384.92275
4165960,false_positive,6.77449545
6583107,false_positive,30.6261927
12555140,false_positive,655.25732
10470206,false_positive,46.56675437
7630658,false_positive,1.075577069
5610698,false_positive,4.132521615
5823557,false_positive,2.4044122
8695779,false_positive,10.238939876
11967004,false_positive,1.941635737
9834719,false_positive,1.621668852
3098194,false_positive,30.476518853
8953296,false_positive,0.784294574
3848919,false_positive,0.52363021
9873604,false_positive,522.33888
7281694,false_positive,0.566807725
11911580,false_positive,359.102042
10417704,false_positive,3.0082548
6292732,false_positive,1.25338826
4769931,false_positive,1.87886973
6543682,false_positive,1.195516859
6852488,false_positive,2.172042913
5796186,false_positive,42.55930625
6233483,false_positive,15.8733803
8177798,false_positive,1.450205839
5621299,false_positive,0.93891532
5036530,false_positive,2.735152701
2708420,false_positive,1.89129881
6149980,false_positive,603.3102
11147460,false_positive,2.053866175
8823893,false_positive,1.50650036
3735634,false_positive,4.664188563
7531677,false_positive,2.622134451
4862332,false_positive,0.8903331
4252226,false_positive,21.858963291
8487777,false_positive,96.120478
8686761,false_positive,374.93999098
10063044,false_positive,1.009671584
8652577,false_positive,358.818895
4372961,false_positive,2.53470797
9304561,false_positive,1.219049953
8984706,false_positive,10.135401047
